OrderNumber,ShipDate,StatusDate,ClearanceStatusType,CartonCount,PieceCount,Code,LookupDepot_Description,AssignedDepotCode,Accounts_Description,StatusType,Label
34428583,4/2/2020,,0,0,9,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433408,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34452195,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433410,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433410,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34451681,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34448008,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34450868,4/2/2020,,0,5,2,MEM,Memphis (MEM),MEM,"Kohler - Huntsville, AL (TTV)",200,Shipment Data Received-Not Clearable
34428581,4/2/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433405,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433414,4/2/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433419,4/2/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433406,4/2/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433401,4/2/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433404,4/2/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433407,4/2/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428586,4/2/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428584,4/2/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34442515,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433403,4/1/2020,,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433418,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433415,4/1/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433415,4/1/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433416,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433416,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428584,4/1/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433408,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428584,4/1/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433408,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433407,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433407,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34448020,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34444416,4/1/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433406,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433405,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34450868,4/2/2020,,0,5,2,MEM,Memphis (MEM),MEM,"Kohler - Huntsville, AL (TTV)",200,Shipment Data Received-Not Clearable
34428584,4/1/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34454041,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34452465,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453417,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453925,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453384,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34451806,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453119,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453385,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453926,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
TVB000004984,4/1/2020,,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34454042,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34449630,4/1/2020,,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34454716,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
TVC000000001,2/18/2020,,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Union City, TN - Shower Doors (TVC)",200,Shipment Data Received-Not Clearable
34451807,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34446710,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34433411,4/1/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34453049,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34415129,4/2/2020,,0,47,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34468631,4/2/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34407036,4/2/2020,,0,123,4,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407036,4/2/2020,,0,123,4,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407036,4/2/2020,,0,123,4,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407036,4/2/2020,,0,123,4,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34422624,4/2/2020,,0,24,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34422616,4/2/2020,,0,50,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453010,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34422616,4/2/2020,,0,50,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34454556,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407043,4/2/2020,,0,172,5,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407043,4/2/2020,,0,172,5,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407043,4/2/2020,,0,172,5,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407043,4/2/2020,,0,172,5,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34407043,4/2/2020,,0,172,5,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34453219,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34452759,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34422616,4/2/2020,,0,50,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34460702,4/2/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34462775,4/2/2020,,0,1,1,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34454604,4/1/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34460345,4/2/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34460197,4/2/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34433404,4/1/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428582,4/1/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433403,4/1/2020,,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433403,4/1/2020,,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34459851,4/2/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433413,4/1/2020,,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433419,4/1/2020,,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34433417,4/1/2020,,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428585,4/1/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428585,4/1/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34458340,4/2/2020,,0,9,9,MEM,Memphis (MEM),MEM,"Kohler - Brownwood, TX (TWK)",200,Shipment Data Received-Not Clearable
34433403,4/1/2020,,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34428580,4/1/2020,,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34469209,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34470702,4/6/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470702,4/6/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470702,4/6/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470702,4/6/2020,,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/6/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/6/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34467214,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34461352,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470704,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470714,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34471442,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34470684,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34471447,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469109,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469211,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469173,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469206,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469110,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34467368,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34469207,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34471443,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34471446,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469208,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34469045,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34460215,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34460126,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34461699,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34469210,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34468249,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470701,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470684,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470703,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34471445,4/3/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470698,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34467514,4/2/2020,,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34461160,4/3/2020,,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470686,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470685,4/3/2020,,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
34470700,4/3/2020,,0,0,8,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Not Clearable
