AssignedDepotCode,Report Date,ShipDate,PinClientAssigned,Pin,ConsolePin,ShipMethodOriginal,OrderNumber,PieceCount,Weight,OCity,OArea,StatusType,ClearanceStatusType
ORD,3/26/2020,3/25/2020,8319318302-4,8320247680,8319318302,Pallet,0034385036,4,557.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/25/2020,8319318302-3,8320247672,8319318302,Pallet,0034385036,4,557.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/25/2020,8319318302-2,8320247664,8319318302,Pallet,0034385036,4,557.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/25/2020,8319318302-1,8319318302,8319318302,Pallet,0034385036,4,557.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/20/2020,TVB000004143,TVB000004143,TVB000004143,Package,0034387541,1,0.43,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/26/2020,8319318344-1,8319318344,8319318344,Pallet,0034389273,1,270.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,8319318351-1,8319318351,8319318351,Pallet,0034400363,1,186.88,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/25/2020,TVB000004505,TVB000004505,TVB000004505,Package,0034400589,1,0.81,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004502,TVB000004502,TVB000004502,Package,0034400664,1,0.15,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004492,TVB000004492,TVB000004492,Package,0034400914,1,1.31,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004490,TVB000004490,TVB000004490,Package,0034401647,1,1.22,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004510,TVB000004510,TVB000004510,Package,0034401881,1,0.3,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004507,TVB000004507,TVB000004507,Package,0034402104,1,2.27,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004504,TVB000004504,TVB000004504,Package,0034402849,1,0.12,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004485,TVB000004485,TVB000004485,Package,0034403102,1,0.92,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004512,TVB000004512,TVB000004512,Package,0034403148,1,0.35,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004508,TVB000004508,TVB000004508,Package,0034403361,1,0.56,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004493,TVB000004493,TVB000004493,Package,0034403583,1,1.73,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004509,TVB000004509,TVB000004509,Package,0034403962,1,0.11,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004511,TVB000004511,TVB000004511,Package,0034403963,1,0.3,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004494,TVB000004494,TVB000004494,Package,0034407145,1,0.46,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004506,TVB000004506,TVB000004506,Package,0034409116,1,0.12,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004503,TVB000004503,TVB000004503,Package,0034409390,1,0.33,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004500,TVB000004500,TVB000004500,Package,0034410023,1,0.16,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004498,TVB000004498,TVB000004498,Package,0034410289,1,0.51,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004501,TVB000004501,TVB000004501,Package,0034410349,1,0.36,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004488,TVB000004488,TVB000004488,Package,0034410652,1,0.92,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004499,TVB000004499,TVB000004499,Package,0034411367,1,0.44,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004497,TVB000004497,TVB000004497,Package,0034411427,1,1.34,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004489,TVB000004489,TVB000004489,Package,0034411601,1,0.64,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004496,TVB000004496,TVB000004491,Package,0034415136,4,6.07,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004495,TVB000004495,TVB000004491,Package,0034415136,4,6.07,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004491,TVB000004491,TVB000004491,Package,0034415136,4,6.07,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004516,TVB000004516,TVB000004515,Package,0034416612,3,8.33,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004515,TVB000004515,TVB000004515,Package,0034416612,3,8.33,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/26/2020,TVB000004519,TVB000004519,TVB000004519,Package,0034416893,1,0.43,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004513,TVB000004513,TVB000004513,Package,0034416948,1,0.18,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004514,TVB000004514,TVB000004514,Package,0034416949,1,0.18,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/26/2020,TVB000004518,TVB000004518,TVB000004518,Package,0034417056,1,0.43,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/25/2020,TVB000004517,TVB000004517,TVB000004517,Package,0034417058,1,0.28,Kohler,WI,Shipment Data Received,1
ORD,3/26/2020,3/3/2020,TVB000002320,TVB000002320,TVB000002320,Package,TVB000002320,0,0.85,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/3/2020,TVB000002321,TVB000002321,TVB000002320,Package,TVB000002321,0,0.85,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/10/2020,TVB000002801,TVB000002801,TVB000002801,Package,TVB000002801,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/10/2020,TVB000002827,TVB000002827,TVB000002827,Package,TVB000002827,0,0.44,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/10/2020,TVB000002986,TVB000002986,TVB000002976,Package,TVB000002986,0,9.96,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/10/2020,TVB000002987,TVB000002987,TVB000002963,Package,TVB000002987,0,1.07,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/11/2020,TVB000003261,TVB000003261,TVB000003261,Package,TVB000003261,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/11/2020,TVB000003262,TVB000003262,TVB000003261,Package,TVB000003262,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/18/2020,TVB000003836,TVB000003836,TVB000003836,Package,TVB000003836,0,1.86,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/18/2020,TVB000003891,TVB000003891,TVB000003791,Package,TVB000003891,0,23.9,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/18/2020,TVB000003892,TVB000003892,TVB000003892,Package,TVB000003892,0,0.83,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/18/2020,TVB000003904,TVB000003904,TVB000003892,Package,TVB000003904,0,0.83,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/23/2020,TVB000004186,TVB000004186,TVB000004184,Package,TVB000004186,0,22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/23/2020,TVB000004190,TVB000004190,TVB000004190,Package,TVB000004190,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/23/2020,TVB000004202,TVB000004202,TVB000004202,Package,TVB000004202,0,2.29,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/23/2020,TVB000004203,TVB000004203,TVB000004203,Package,TVB000004203,0,1.77,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/23/2020,TVB000004204,TVB000004204,TVB000004202,Package,TVB000004204,0,2.29,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/24/2020,TVB000004232,TVB000004232,TVB000004232,Package,TVB000004232,0,2.93,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/25/2020,TVB000004487,TVB000004487,TVB000004313,Package,TVB000004487,0,0.95,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004520,TVB000004520,TVB000004520,Package,TVB000004520,0,0.13,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004521,TVB000004521,TVB000004521,Package,TVB000004521,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004522,TVB000004522,TVB000004522,Package,TVB000004522,0,22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004523,TVB000004523,TVB000004522,Package,TVB000004523,0,22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004524,TVB000004524,TVB000004524,Package,TVB000004524,0,2.07,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004525,TVB000004525,TVB000004525,Package,TVB000004525,0,38,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004526,TVB000004526,TVB000004526,Package,TVB000004526,0,2,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004527,TVB000004527,TVB000004527,Package,TVB000004527,0,9,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004528,TVB000004528,TVB000004528,Package,TVB000004528,0,10.96,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004529,TVB000004529,TVB000004529,Package,TVB000004529,0,18.08,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004530,TVB000004530,TVB000004530,Package,TVB000004530,0,12.4,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004531,TVB000004531,TVB000004531,Package,TVB000004531,0,3.08,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004532,TVB000004532,TVB000004532,Package,TVB000004532,0,2.04,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004533,TVB000004533,TVB000004533,Package,TVB000004533,0,21.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004534,TVB000004534,TVB000004534,Package,TVB000004534,0,30,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004535,TVB000004535,TVB000004535,Package,TVB000004535,0,7.5,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004536,TVB000004536,TVB000004524,Package,TVB000004536,0,22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004537,TVB000004537,TVB000004537,Package,TVB000004537,0,0.41,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004538,TVB000004538,TVB000004538,Package,TVB000004538,0,1.26,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004539,TVB000004539,TVB000004539,Package,TVB000004539,0,0.61,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004540,TVB000004540,TVB000004540,Package,TVB000004540,0,1.02,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004541,TVB000004541,TVB000004541,Package,TVB000004541,0,0.72,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004542,TVB000004542,TVB000004542,Package,TVB000004542,0,0.25,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004543,TVB000004543,TVB000004543,Package,TVB000004543,0,0.11,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004544,TVB000004544,TVB000004544,Package,TVB000004544,0,0.77,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004545,TVB000004545,TVB000004545,Package,TVB000004545,0,2.12,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004546,TVB000004546,TVB000004540,Package,TVB000004546,0,1.02,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004547,TVB000004547,TVB000004547,Package,TVB000004547,0,2.42,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004548,TVB000004548,TVB000004548,Package,TVB000004548,0,0.61,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004549,TVB000004549,TVB000004549,Package,TVB000004549,0,2.2,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004550,TVB000004550,TVB000004550,Package,TVB000004550,0,1.56,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004551,TVB000004551,TVB000004551,Package,TVB000004551,0,15.89,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004552,TVB000004552,TVB000004552,Package,TVB000004552,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004553,TVB000004553,TVB000004553,Package,TVB000004553,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004554,TVB000004554,TVB000004554,Package,TVB000004554,0,5.91,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004555,TVB000004555,TVB000004555,Package,TVB000004555,0,2.2,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004556,TVB000004556,TVB000004556,Package,TVB000004556,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004557,TVB000004557,TVB000004557,Package,TVB000004557,0,0.27,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004558,TVB000004558,TVB000004558,Package,TVB000004558,0,0.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004559,TVB000004559,TVB000004559,Package,TVB000004559,0,0.27,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004560,TVB000004560,TVB000004560,Package,TVB000004560,0,0.49,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004561,TVB000004561,TVB000004561,Package,TVB000004561,0,1.33,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004562,TVB000004562,TVB000004562,Package,TVB000004562,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004563,TVB000004563,TVB000004563,Package,TVB000004563,0,0.88,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004564,TVB000004564,TVB000004564,Package,TVB000004564,0,1.38,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004565,TVB000004565,TVB000004537,Package,TVB000004565,0,1.38,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004566,TVB000004566,TVB000004562,Package,TVB000004566,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004567,TVB000004567,TVB000004562,Package,TVB000004567,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004568,TVB000004568,TVB000004562,Package,TVB000004568,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004569,TVB000004569,TVB000004562,Package,TVB000004569,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004570,TVB000004570,TVB000004562,Package,TVB000004570,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004571,TVB000004571,TVB000004562,Package,TVB000004571,0,1.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004572,TVB000004572,TVB000004572,Package,TVB000004572,0,1.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004573,TVB000004573,TVB000004573,Package,TVB000004573,0,0.29,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004574,TVB000004574,TVB000004574,Package,TVB000004574,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004575,TVB000004575,TVB000004575,Package,TVB000004575,0,0.12,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004576,TVB000004576,TVB000004576,Package,TVB000004576,0,0.14,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004577,TVB000004577,TVB000004577,Package,TVB000004577,0,0.14,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004578,TVB000004578,TVB000004578,Package,TVB000004578,0,0.27,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004579,TVB000004579,TVB000004579,Package,TVB000004579,0,0.14,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004580,TVB000004580,TVB000004580,Package,TVB000004580,0,4.1,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004581,TVB000004581,TVB000004581,Package,TVB000004581,0,0.19,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004582,TVB000004582,TVB000004582,Package,TVB000004582,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004583,TVB000004583,TVB000004583,Package,TVB000004583,0,0.38,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004584,TVB000004584,TVB000004584,Package,TVB000004584,0,12.14,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004585,TVB000004585,TVB000004585,Package,TVB000004585,0,0.22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004586,TVB000004586,TVB000004586,Package,TVB000004586,0,0.75,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004587,TVB000004587,TVB000004587,Package,TVB000004587,0,3.85,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004588,TVB000004588,TVB000004588,Package,TVB000004588,0,1.34,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004589,TVB000004589,TVB000004589,Package,TVB000004589,0,0.3,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004590,TVB000004590,TVB000004587,Package,TVB000004590,0,0.22,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004591,TVB000004591,TVB000004591,Package,TVB000004591,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004592,TVB000004592,TVB000004592,Package,TVB000004592,0,0.12,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004593,TVB000004593,TVB000004593,Package,TVB000004593,0,2.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004594,TVB000004594,TVB000004594,Package,TVB000004594,0,0.31,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004595,TVB000004595,TVB000004595,Package,TVB000004595,0,0.11,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004596,TVB000004596,TVB000004596,Package,TVB000004596,0,0.48,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004597,TVB000004597,TVB000004597,Package,TVB000004597,0,0.78,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004598,TVB000004598,TVB000004529,Package,TVB000004598,0,0.2,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004599,TVB000004599,TVB000004599,Package,TVB000004599,0,0.26,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004600,TVB000004600,TVB000004600,Package,TVB000004600,0,0.12,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004601,TVB000004601,TVB000004601,Package,TVB000004601,0,0.28,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004602,TVB000004602,TVB000004602,Package,TVB000004602,0,2.61,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004603,TVB000004603,TVB000004603,Package,TVB000004603,0,0.15,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004604,TVB000004604,TVB000004604,Package,TVB000004604,0,16.03,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004605,TVB000004605,TVB000004605,Package,TVB000004605,0,0.1,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004606,TVB000004606,TVB000004606,Package,TVB000004606,0,0.29,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004607,TVB000004607,TVB000004607,Package,TVB000004607,0,0.31,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004608,TVB000004608,TVB000004608,Package,TVB000004608,0,0.29,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004609,TVB000004609,TVB000004520,Package,TVB000004609,0,0.28,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004610,TVB000004610,TVB000004610,Package,TVB000004610,0,0.16,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004611,TVB000004611,TVB000004611,Package,TVB000004611,0,2.19,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004612,TVB000004612,TVB000004612,Package,TVB000004612,0,1.73,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004613,TVB000004613,TVB000004613,Package,TVB000004613,0,0.88,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004614,TVB000004614,TVB000004614,Package,TVB000004614,0,0.12,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004615,TVB000004615,TVB000004615,Package,TVB000004615,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004616,TVB000004616,TVB000004616,Package,TVB000004616,0,0.18,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004617,TVB000004617,TVB000004605,Package,TVB000004617,0,2.03,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004618,TVB000004618,TVB000004605,Package,TVB000004618,0,2.63,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004619,TVB000004619,TVB000004619,Package,TVB000004619,0,2.63,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004620,TVB000004620,TVB000004620,Package,TVB000004620,0,0.38,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004621,TVB000004621,TVB000004621,Package,TVB000004621,0,0.51,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004622,TVB000004622,TVB000004622,Package,TVB000004622,0,1.46,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004623,TVB000004623,TVB000004623,Package,TVB000004623,0,6.7,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004624,TVB000004624,TVB000004623,Package,TVB000004624,0,6.7,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004625,TVB000004625,TVB000004623,Package,TVB000004625,0,6.7,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004626,TVB000004626,TVB000004623,Package,TVB000004626,0,6.7,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004627,TVB000004627,TVB000004627,Package,TVB000004627,0,1.35,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004628,TVB000004628,TVB000004628,Package,TVB000004628,0,2.28,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004629,TVB000004629,TVB000004629,Package,TVB000004629,0,0.4,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004630,TVB000004630,TVB000004630,Package,TVB000004630,0,2.07,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004631,TVB000004631,TVB000004631,Package,TVB000004631,0,0.78,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004632,TVB000004632,TVB000004632,Package,TVB000004632,0,0.72,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004633,TVB000004633,TVB000004633,Package,TVB000004633,0,0.26,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004634,TVB000004634,TVB000004634,Package,TVB000004634,0,0.28,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004635,TVB000004635,TVB000004635,Package,TVB000004635,0,1.21,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004636,TVB000004636,TVB000004628,Package,TVB000004636,0,1.77,Kohler,WI,Shipment Data Received,0
ORD,3/26/2020,3/26/2020,TVB000004637,TVB000004637,TVB000004637,Package,TVB000004637,0,0.84,Kohler,WI,Shipment Data Received,0
RDU,3/25/2020,3/18/2020,TTE000000554,TTE000000554,TTE000000554,Package,0034303193,1,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000463,TTE000000463,TTE000000463,Package,0034312736,7,41.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000471,TTE000000471,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000489,TTE000000489,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000497,TTE000000497,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000505,TTE000000505,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000513,TTE000000513,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000521,TTE000000521,TTE000000463,Package,0034312736,7,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000539,TTE000000539,TTE000000539,Package,0034317678,1,1.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000547,TTE000000547,TTE000000547,Package,0034355528,1,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000562,TTE000000562,TTE000000562,Package,0034355529,2,5.5,Spartanburg,SC,Processed,1
RDU,3/25/2020,3/18/2020,TTE000000570,TTE000000570,TTE000000562,Package,0034355529,2,5.5,Spartanburg,SC,Processed,1
RDU,3/26/2020,3/24/2020,TTE000000588,TTE000000588,TTE000000588,Package,TTE000000588,0,33,Spartanburg,SC,Shipment Data Received,0
